Date,temperature (degC),humidity (%),solar (MJ/m2/day),precip (mm/day)
2008-11-16,27.02,89.3,14.75,7.45
2008-11-17,27.11,89.65,15.83,1.2
2008-11-18,27.08,87.69,16.67,32.68
2008-11-19,27.21,87.05,15.97,15.14
2008-11-20,26.99,87.37,14.4,12.33
2008-11-21,27.17,87.9,13.91,6.25
2008-11-22,27.1,87.4,15.44,8.35
2008-11-23,27.07,87.01,14.35,6.25
2008-11-24,27.12,89.29,11.38,2.35
2008-11-25,27.08,88.71,10.26,18.76
2008-11-26,26.61,89.19,9.4,7.9
2008-11-27,26.59,88.63,14.05,7.9
2008-11-28,26.92,86.76,15.1,0
2008-11-29,26.82,85.33,16.81,0
2008-11-30,26.96,84.2,17.97,0
2008-12-01,27.17,83.11,17.33,0
2008-12-02,27.13,82.69,16.51,0
2008-12-03,27.09,82.5,17.58,0
2008-12-04,27.11,81.81,19.16,0
2008-12-05,26.71,79.57,20.66,0
2008-12-06,26.83,79.2,20.04,0
2008-12-07,26.9,78.95,17.81,0
2008-12-08,27.06,79.61,14.5,20.14
2008-12-09,26.89,81.31,14.96,0
2008-12-10,26.91,80.57,20.4,0
2008-12-11,27.08,79.76,18.15,0
2008-12-12,27.15,80.54,18.24,0
2008-12-13,26.84,81.93,19.78,0
2008-12-14,26.98,81.48,18.59,0
2008-12-15,27.21,82.14,20.71,0
2008-12-16,27,80.2,19.67,0
2008-12-17,26.72,80.58,20.89,0
2008-12-18,26.83,79.13,19.4,0
2008-12-19,26.96,78.93,19.46,0
2008-12-20,27,78.52,20.23,0
2008-12-21,26.57,78.73,20.69,0
2008-12-22,26.95,77,16.77,0
2008-12-23,27.2,77.73,18.98,0
2008-12-24,27.23,77.29,22.02,0
2008-12-25,27.37,77.6,20.09,0
2008-12-26,27.29,77.49,21.32,0
2008-12-27,26.96,78.31,21.26,0
2008-12-28,27.13,78.67,20.07,0
2008-12-29,27.15,77.59,20.07,0
2008-12-30,27.45,78.12,19.82,0
2008-12-31,27.35,79.77,18.69,0
2009-01-01,28.49,76.15,18.58,0
2009-01-02,29.2,74.12,19.6,0
2009-01-03,29.26,74.6,18.69,0
2009-01-04,28.88,75.29,19.55,0
2009-01-05,29.06,76.04,16.83,0
2009-01-06,29.04,75.19,20.13,0
2009-01-07,28.98,79.04,19.27,0
2009-01-08,29.1,77.59,19.52,0
2009-01-09,28.62,76.39,16.3,0
2009-01-10,28.75,75.88,18.58,0
2009-01-11,29.35,75.46,20.9,0
2009-01-12,29.41,74.55,19.88,0
2009-01-13,29,74.78,21.15,0
2009-01-14,29.3,75.43,20.24,0
2009-01-15,29.03,75.29,20.61,0
2009-01-16,29.03,74.55,20.14,0
2009-01-17,28.47,75.06,17.35,0
2009-01-18,29.11,74.9,18.98,1.27
2009-01-19,29.41,75.42,17.98,0
2009-01-20,29.09,73.3,16.36,1.39
2009-01-21,29.05,74.97,16.19,0
2009-01-22,29.04,73.7,16.68,0
2009-01-23,29.02,75.44,19.55,1.18
2009-01-24,29.26,74.8,19.65,0
2009-01-25,28.99,73.13,21.82,0
2009-01-26,29.16,72.5,20.76,0
2009-01-27,29.09,72.29,20.86,0
2009-01-28,28.98,72.42,20.28,0
2009-01-29,29.01,71.11,21.6,0
2009-01-30,28.5,71.3,17.41,0
2009-01-31,29.38,74.87,13.68,4.74
2009-02-01,29.07,72.89,19.37,8.33
2009-02-02,28.54,72.39,19.41,0
2009-02-03,28.52,70.51,22.71,0
2009-02-04,28.67,71.3,20.79,0
2009-02-05,28.37,72.36,19.63,0
2009-02-06,29.53,70.35,23.06,0
2009-02-07,29.34,68.87,22.81,0
2009-02-08,29.47,68.99,20.89,0
2009-02-09,29.16,70.94,18.88,0
2009-02-10,29.54,72.04,19.53,0
2009-02-11,29.28,71.15,18.17,0
2009-02-12,29.13,69.08,15.4,0
2009-02-13,29.19,69.77,20.14,0
2009-02-14,29.36,70.08,20.08,0
2009-02-15,29.55,69.52,23.18,0
2009-02-16,29.58,70.47,20.22,0
2009-02-17,29.56,70.38,21.94,0
2009-02-18,29.39,70.1,16.47,0
2009-02-19,29.27,70.08,18.51,0
2009-02-20,29.22,68.74,18.03,0
2009-02-21,29.41,68.34,22.83,0
2009-02-22,28.59,67.79,23.47,0
2009-02-23,28.56,67.61,22.97,0
2009-02-24,29.42,68.5,20.34,0
2009-02-25,29.33,69.86,15.74,0
2009-02-26,29.25,68.47,19.52,0
2009-02-27,29.49,69.18,20.86,0
2009-02-28,28.82,70.66,18.6,0
2009-03-01,28.94,70.28,20.79,0
2009-03-02,29.48,74.79,11.92,19.42
2009-03-03,29.03,74.33,12.71,0
2009-03-04,29.4,73.63,11.24,0
2009-03-05,28.81,73.02,13.78,4.86
2009-03-06,29.31,73.35,21.25,0
2009-03-07,29.26,73.09,19.77,0
2009-03-08,29.3,74.17,21.7,0
2009-03-09,29.48,72.36,21.89,0
2009-03-10,29.5,73.81,21.57,0
2009-03-11,29.51,73.64,21.47,0
2009-03-12,29.54,73.11,21.25,0
2009-03-13,29.34,73.48,20.96,0
2009-03-14,29.26,73.1,21.5,0
2009-03-15,29.04,73.41,20.28,0
2009-03-16,28.96,73.19,21.13,0
2009-03-17,28.89,75.43,18.78,0
2009-03-18,29.47,74.51,17.24,9.63
2009-03-19,28.86,73.32,19.01,4.81
2009-03-20,29.6,73.17,15.93,9.63
2009-03-21,28.79,78.3,15.34,2.64
2009-03-22,29.26,76.77,16.02,5.29
2009-03-23,29.33,75.84,19.73,0
2009-03-24,29.42,78.31,19.71,7.93
2009-03-25,29.17,72.61,19.02,7.93
2009-03-26,28.73,75.26,21.37,7.23
2009-03-27,29.1,76.76,20.34,0
2009-03-28,29.49,77.24,20.63,3.22
2009-03-29,28.6,78.98,15.38,21.69
2009-03-30,28.9,78.56,22.01,11.82
2009-03-31,28.51,80.7,21.12,0
2009-04-01,29.15,80.41,14.91,0
2009-04-02,28.83,81.42,19.82,0
2009-04-03,28.81,80.85,22.67,0
2009-04-04,28.7,80.79,23.87,0
2009-04-05,28.69,80.87,24.87,0
2009-04-06,29.15,80.8,23.84,0
2009-04-07,29.32,81.47,19.19,0
2009-04-08,28.31,82.35,19.79,0
2009-04-09,28.31,81.96,19.72,0
2009-04-10,28.89,84.66,19.95,0
2009-04-11,28.93,84.53,20.49,17.66
2009-04-12,28.64,81.24,20.84,8.95
2009-04-13,28.55,80.77,22.02,12.93
2009-04-14,29.23,80.44,24.33,0
2009-04-15,29.89,80.61,23.12,0
2009-04-16,29.89,81.8,22.41,0
2009-04-17,28.61,81.8,20.31,4.44
2009-04-18,29.13,82.61,13.94,37.95
2009-04-19,30.04,81.55,20.93,0
2009-04-20,29.23,82.56,15.39,12.65
2009-04-21,29.28,82.01,19.51,7.46
2009-04-22,29.17,81.58,14.28,11
2009-04-23,29.13,81.27,20.54,4.98
2009-04-24,28.57,81.31,20.12,4.73
2009-04-25,29.05,80.92,23.09,0
2009-04-26,29.24,83.27,22.23,0
2009-04-27,29.76,83.76,24.15,0
2009-04-28,29.98,84.8,20.78,0
2009-04-29,28.56,84.61,18.11,25.23
2009-04-30,28.53,84.6,15.1,25.23
2009-05-01,28.4,84.05,17.42,24.64
2009-05-02,28.68,83.49,15.15,14.2
2009-05-03,27.95,85,11.31,20.71
2009-05-04,27.21,87.14,15.31,20.71
2009-05-05,28.69,86.09,20.52,0
2009-05-06,28.74,82.8,22.8,0
2009-05-07,28.44,85.15,20.34,1.97
2009-05-08,28.68,84.29,14.94,3.8
2009-05-09,29.26,83.97,22.55,2.08
2009-05-10,29.7,84.18,22.52,0
2009-05-11,29.11,84.36,20.93,2.84
2009-05-12,29.21,84.17,21.84,0
2009-05-13,28.6,83.73,19.82,0
2009-05-14,28.51,83.74,21.19,0
2009-05-15,28.47,83.66,13.38,15.17
2009-05-16,28.41,84.26,18.07,0
2009-05-17,28.65,85.4,18.57,17.15
2009-05-18,28.06,85.29,16.68,9.98
2009-05-19,29.09,85.75,22.3,9.38
2009-05-20,28.95,84.55,19.03,18.75
2009-05-21,28.05,85.16,15.82,12.79
2009-05-22,28.2,85.14,19.21,1.55
2009-05-23,28.22,84.72,15.96,9.59
2009-05-24,28.26,85.34,19.62,3.4
2009-05-25,28.2,86.75,17.97,3.2
2009-05-26,28.24,86.01,21.87,16.17
2009-05-27,28.87,86.02,23.68,0
2009-05-28,28.18,86.94,20.31,0
2009-05-29,27.93,87.64,20.85,8.09
2009-05-30,28.25,87.77,22.93,0
2009-05-31,28.13,86.73,22.9,0
2009-06-01,29.08,86.47,24.91,0
2009-06-02,29.51,86.68,25.66,0
2009-06-03,29.1,86.39,21.49,0
2009-06-04,29.46,86.81,20.09,4.95
2009-06-05,28.08,85.8,12.66,20.55
2009-06-06,28.11,85.36,18.27,10.94
2009-06-07,28.1,87.68,15.85,9.04
2009-06-08,28.93,87.39,22.36,0
2009-06-09,28.82,87.43,22.42,0
2009-06-10,28.14,86.4,15.49,27.13
2009-06-11,28.17,85.22,19.5,0
2009-06-12,28.04,85.25,21.74,5.42
2009-06-13,28.33,86.11,11,21.17
2009-06-14,27.83,85.32,15.9,3.53
2009-06-15,28.36,86.52,20.1,7.63
2009-06-16,27.95,85.67,22.83,2.16
2009-06-17,28.22,87.74,15.83,4.64
2009-06-18,28.33,86.66,23.11,2.16
2009-06-19,28.06,85.94,16.39,7.36
2009-06-20,28.91,86.31,19.03,2.16
2009-06-21,28.26,86.56,12.84,17.48
2009-06-22,28.05,87.21,10.18,6.36
2009-06-23,27.91,86.7,18.45,7.83
2009-06-24,27.96,84.89,22.21,0
2009-06-25,27.83,85.48,19.41,12.14
2009-06-26,27.87,87.31,21.94,2.49
2009-06-27,28.01,86.22,23.55,2.49
2009-06-28,28.12,86.49,18.57,4.97
2009-06-29,28.17,86.58,21.29,6.27
2009-06-30,28.24,85.31,17.02,2.49
2009-07-01,28.58,86.75,20.96,3.29
2009-07-02,28.24,86.26,16.61,4.79
2009-07-03,28.68,86.03,21.23,0
2009-07-04,27.89,85.61,17.24,0
2009-07-05,27.87,85.37,21.18,0
2009-07-06,27.95,85.31,21.51,0
2009-07-07,28.76,82.43,24.37,6.53
2009-07-08,28.74,83.15,21.59,6.53
2009-07-09,27.88,84.15,14.19,17.22
2009-07-10,28.05,82.57,23.53,0
2009-07-11,28.06,83.26,19.75,5.22
2009-07-12,28.43,81.45,13.12,0
2009-07-13,28.79,81.73,24.37,0
2009-07-14,29.26,81.14,24.09,0
2009-07-15,29.1,82.42,22.3,3.59
2009-07-16,28.72,81.74,19.87,6.22
2009-07-17,28.81,81.84,17.73,0
2009-07-18,28.72,82.31,20.68,6.22
2009-07-19,29.16,82.27,22.59,3.11
2009-07-20,28.74,82.65,19.35,12.31
2009-07-21,28.35,83.42,17.92,11.75
2009-07-22,28.64,85.79,22.99,11.75
2009-07-23,28.19,83.98,17.92,15.66
2009-07-24,28.57,84.07,23.22,7.83
2009-07-25,28.63,84.57,22.81,0
2009-07-26,28.58,83.97,22.35,0
2009-07-27,28.55,84.34,24.95,0
2009-07-28,28.91,83.17,22.6,0
2009-07-29,28.12,82.92,21.82,7.98
2009-07-30,28.14,85.53,19.25,0
2009-07-31,28.03,84.53,21.52,20.04
2009-08-01,28.15,83.12,23.23,5.17
2009-08-02,28.47,82.53,24.65,0
2009-08-03,28.96,83.5,25.06,0
2009-08-04,29.35,82.39,19.31,0
2009-08-05,28.67,82.54,20.44,4.12
2009-08-06,28.1,84.56,13.7,7.93
2009-08-07,28.4,87.05,15.92,11.53
2009-08-08,28.17,86.71,14.62,6.28
2009-08-09,28.17,83.95,20.81,3.26
2009-08-10,28.67,82.43,25.35,0
2009-08-11,28.48,82.9,23.46,0
2009-08-12,28.73,82.45,22.96,8.7
2009-08-13,28.1,84.3,20.52,12.63
2009-08-14,28.59,84.44,10.25,13.04
2009-08-15,28.58,84.79,23.74,0
2009-08-16,27.73,86.76,17.81,0
2009-08-17,27.56,88.18,20.59,18.12
2009-08-18,27.95,88.74,19.52,18.12
2009-08-19,27.95,85.96,22.55,0
2009-08-20,27.99,87.66,19.84,0
2009-08-21,27.77,87.58,18.48,3.9
2009-08-22,28.39,85.8,21.66,3.9
2009-08-23,28.04,86.46,17.9,9.56
2009-08-24,28.71,86.33,22.53,3.9
2009-08-25,28.78,86.28,22.73,0
2009-08-26,28.6,86.86,20.25,0
2009-08-27,28.66,85.18,24.59,2.02
2009-08-28,28.66,85.33,22.84,11.5
2009-08-29,28.7,87.71,20.78,7.77
2009-08-30,28.17,88.37,19.89,8.84
2009-08-31,28.8,87.9,24.9,0
2009-09-01,28.8,85.72,23.09,0
2009-09-02,28.72,87.03,22.39,0
2009-09-03,28.72,86.22,22.84,2.12
2009-09-04,28.7,87.25,19.7,8.53
2009-09-05,28.88,85.15,25.04,2.12
2009-09-06,28.88,85.26,25.44,0
2009-09-07,28.8,85.19,23.84,0
2009-09-08,28.77,83.82,21.41,15.25
2009-09-09,29,85.43,18.09,15.25
2009-09-10,28.1,88.53,21.42,0
2009-09-11,28.98,85.74,22.92,0
2009-09-12,28.2,87.92,17.4,6.44
2009-09-13,27.81,88.67,17.62,13.44
2009-09-14,28.22,87.3,21.11,13.06
2009-09-15,28.21,89.03,17.9,13.44
2009-09-16,27.04,87.78,13.66,7.51
2009-09-17,27.32,89.39,12.77,5.64
2009-09-18,28.42,87.42,22.14,0
2009-09-19,29.11,86.49,22.74,3.76
2009-09-20,29.04,88.01,18.92,0
2009-09-21,28.29,87.39,22.01,0
2009-09-22,27.95,87,16.78,13.33
2009-09-23,28.27,87.04,20.22,0
2009-09-24,29.1,84.75,24.52,0
2009-09-25,28.81,85.19,23.02,0
2009-09-26,28.91,85.13,18.4,6.09
2009-09-27,29,86.22,22.94,0
2009-09-28,27.91,89.07,20.92,6.09
2009-09-29,28.33,85.8,24.56,6.09
2009-09-30,28.59,84.58,25.8,0
2009-10-01,28.92,85.1,19.47,0
2009-10-02,28.29,87.31,18.3,7.73
2009-10-03,27.07,86.73,9.22,10.63
2009-10-04,27.91,85.23,13.53,0
2009-10-05,28.64,86.17,23.61,0
2009-10-06,28.28,86,19.77,0
2009-10-07,28.34,85.73,20.24,2.16
2009-10-08,28.29,86.08,18.68,4.32
2009-10-09,28.03,85.36,24.8,0
2009-10-10,28.84,85.87,18.36,2.16
2009-10-11,28.52,86.06,18.65,2.76
2009-10-12,27.95,85.81,15.82,7.8
2009-10-13,27.82,85.78,19.32,0
2009-10-14,27.52,88.21,15.68,8.29
2009-10-15,27.42,88.77,16.98,2.76
2009-10-16,27.46,87.61,16.59,0
2009-10-17,28.42,85.18,23.54,0
2009-10-18,27.89,87.66,18.48,0
2009-10-19,27.01,88.17,17.37,29.65
2009-10-20,27.19,88.16,13.24,38.72
2009-10-21,27.52,90.8,18.63,2.03
2009-10-22,27.42,91.41,19.22,0
2009-10-23,27.76,89.34,17.08,7.07
2009-10-24,27.01,87.87,14.89,13.19
2009-10-25,27.89,87.92,17.98,9.43
2009-10-26,28.29,85.35,22.12,0
2009-10-27,27.49,88.51,20.68,0
2009-10-28,27.88,88.28,17.42,14.73
2009-10-29,27.4,90.69,19.69,0
2009-10-30,27.38,89.92,10.73,18.32
2009-10-31,27.11,90.49,14.24,5.95
2009-11-01,27.23,89.87,19.61,0
2009-11-02,27.06,90.37,17.13,33.4
2009-11-03,27.05,90.2,15.83,13.79
2009-11-04,26.62,89.64,16.53,29.69
2009-11-05,26.68,89.74,17.62,13.79
2009-11-06,26.91,90.61,13.97,26.6
2009-11-07,27,88.07,16.51,0
2009-11-08,27.26,90.36,17.2,6.65
2009-11-09,27.47,89.85,17.85,3.19
2009-11-10,27.72,89.27,19.53,0
2009-11-11,27.49,86.95,18.75,0
2009-11-12,27.84,87.16,17.49,9.55
2009-11-13,27.8,87.13,17.85,0
2009-11-14,27.56,87.09,15.74,11.65
2009-11-15,27.56,89.3,18.71,0
2009-11-16,28.22,85.32,19.25,0
2009-11-17,27.52,87.22,16.1,7.99
2009-11-18,27.81,87.2,17.23,2.27
2009-11-19,27.79,84.56,19.65,1.68
2009-11-20,28.38,82.41,19.21,0
2009-11-21,28.45,82.52,20.11,0
2009-11-22,28.5,82.44,19.53,0
2009-11-23,28.06,86.09,16.28,0
2009-11-24,27.79,86.45,18.85,0
2009-11-25,27.67,87.47,16.02,0
2009-11-26,28.04,86.05,18.96,3.86
2009-11-27,28.14,82.27,19.97,0
2009-11-28,27.85,82.57,14.87,0
2009-11-29,27.86,82.95,19.48,0
2009-11-30,27.85,83.43,20.53,0
2009-12-01,28.14,83.02,20.52,0
2009-12-02,28.65,83.06,20.25,0
2009-12-03,28.18,81.06,20.69,0
2009-12-04,28.06,80.2,20.84,0
2009-12-05,28.42,78.14,21.4,0
2009-12-06,27.68,78.64,20.97,0
2009-12-07,28.04,78.54,19.76,0
2009-12-08,27.8,79.02,20.22,0
2009-12-09,28.17,79.36,19.49,0
2009-12-10,27.79,81.18,18.22,0
2009-12-11,27.77,78.4,19.32,0
2009-12-12,27.84,78.18,16.01,0
2009-12-13,27.87,77.57,19.24,0
2009-12-14,27.84,77.49,20.91,0
2009-12-15,28.04,77.95,19.84,0
2009-12-16,27.94,78.16,20.82,0
2009-12-17,27.84,77.93,20.42,0
2009-12-18,27.98,77.51,19.45,0
2009-12-19,27.38,79.69,15.83,0
2009-12-20,27.68,79,16.62,23.35
2009-12-21,27.56,78.43,16.26,0
2009-12-22,27.9,77.9,12.23,3.1
2009-12-23,27.38,79.91,12.68,3.1
2009-12-24,27.66,77.78,17.42,0
2009-12-25,28.05,77.29,18.15,0
2009-12-26,27.93,76.96,16.6,4.6
2009-12-27,27.99,78.41,18.01,0
2009-12-28,28.07,76.83,19.4,0
2009-12-29,27.68,76.63,20.81,0
2009-12-30,27.81,75.97,19.03,0
2009-12-31,27.69,76.43,20.41,0
2010-01-01,29.18,73.78,22.1,0
2010-01-02,29.21,73.87,21.94,0
2010-01-03,29.18,73.73,22.86,0
2010-01-04,28.99,72.8,22.72,0
2010-01-05,28.97,72.75,22.01,0
2010-01-06,28.66,72.6,20.16,0
2010-01-07,28.83,73.24,18.31,0
2010-01-08,28.64,73.15,21.14,0
2010-01-09,28.46,72.98,22,0
2010-01-10,28.4,72.63,19.24,0
2010-01-11,29,73.55,21.28,0
2010-01-12,28.73,72.93,20,0
2010-01-13,28.98,72.62,20.58,0
2010-01-14,28.48,72.54,21.1,0
2010-01-15,28.49,73.14,21.53,0
2010-01-16,28.62,73.66,22.32,0
2010-01-17,28.64,73.51,22.31,0
2010-01-18,28.62,73.77,22.4,0
2010-01-19,29.26,73.83,22.42,0
2010-01-20,28.62,73.23,22.54,0
2010-01-21,29.12,73.39,22.96,0
2010-01-22,29.14,73.15,22.23,0
2010-01-23,29.22,73.35,19.56,0
2010-01-24,29.42,73.28,16.93,0
2010-01-25,29.22,72.48,18.61,0
2010-01-26,28.62,72.76,19.69,0
2010-01-27,28.56,72.73,20.71,0
2010-01-28,28.46,72.98,21.79,0
2010-01-29,28.29,71.28,21.19,0
2010-01-30,29.03,71.18,20.69,0
2010-01-31,29.46,71.22,23.04,0
2010-02-01,29.63,70.93,23.12,0
2010-02-02,29.63,70.61,23.28,0
2010-02-03,29.82,70.56,22.17,0
2010-02-04,29.78,70.61,22.08,0
2010-02-05,29.75,70.57,20.28,0
2010-02-06,29.42,70.56,18.85,0
2010-02-07,29.7,70.47,18.32,1.17
2010-02-08,29.73,70.24,20.08,0
2010-02-09,29.89,70.19,21.96,0
2010-02-10,30.02,69.85,20.6,0
2010-02-11,29.94,69.84,19.06,0
2010-02-12,29.51,70.14,23.06,0
2010-02-13,29.78,70.26,19.57,0
2010-02-14,29.52,70.12,17.43,0
2010-02-15,29.44,69.54,17.53,0
2010-02-16,30.06,70.38,19.48,0
2010-02-17,29.97,69.95,17.43,0
2010-02-18,30.09,70.31,20.26,0
2010-02-19,29.76,69.42,16.83,0
2010-02-20,30.01,69.52,18.6,0
2010-02-21,29.7,69.56,17.99,0
2010-02-22,29.5,69.36,18.3,1.08
2010-02-23,29.93,69.31,16.36,0
2010-02-24,30.08,68.25,16.94,3.12
2010-02-25,28.74,72.25,11.81,9.35
2010-02-26,28.72,70.86,14.27,2.65
2010-02-27,30.22,68.29,19.25,0
2010-02-28,29.95,70.74,18.28,0
2010-03-01,30,70.93,19.7,0
2010-03-02,29.66,71.48,18.3,0
2010-03-03,30.06,71.47,12.86,19.96
2010-03-04,29.68,73.24,12.76,16.16
2010-03-05,30.06,74.09,9.58,0
2010-03-06,28.76,73.22,15.28,7.08
2010-03-07,29.15,73.46,14.1,7.08
2010-03-08,28.97,74.51,15.76,0
2010-03-09,29.99,72.43,16.96,14.16
2010-03-10,29.69,73.89,18.03,0
2010-03-11,29.6,77.03,16.6,0
2010-03-12,30.04,76.17,14.32,22.24
2010-03-13,30.1,75.2,18.78,0
2010-03-14,29.56,73.2,19.4,17.42
2010-03-15,29.43,73.28,20.35,0
2010-03-16,29.52,73.14,18.96,0
2010-03-17,28.92,79.52,11.52,0
2010-03-18,28.94,80.68,14.83,0
2010-03-19,29.47,77.75,18.81,14.52
2010-03-20,30.12,73.82,20.7,0
2010-03-21,29.59,73.19,21.31,0
2010-03-22,30.3,72.74,21.63,0
2010-03-23,29.67,72.92,24.44,0
2010-03-24,30,72.63,25.39,0
2010-03-25,29.92,72.59,23.3,0
2010-03-26,29.71,75,18.74,0
2010-03-27,30.03,76.7,21.2,0
2010-03-28,29.68,77.32,22.42,0
2010-03-29,29.71,76.68,21.16,0
2010-03-30,29.54,78.54,15.34,30.43
2010-03-31,29.31,81.88,18.64,24.45
2010-04-01,29.32,80.82,16.72,0
2010-04-02,29.45,81.41,19.74,0
2010-04-03,29.82,80.85,18.78,0
2010-04-04,28.86,80.46,14.44,4.87
2010-04-05,29.11,80.73,15.09,3.52
2010-04-06,28.61,79.87,15.75,13.57
2010-04-07,28.62,83.73,19.3,3.57
2010-04-08,29.28,84.16,20.28,0
2010-04-09,29.17,84.56,16.6,7.9
2010-04-10,28.26,82.4,16.49,6.17
2010-04-11,28.15,84.49,17.16,4.45
2010-04-12,28.92,81.89,13.06,22.27
2010-04-13,28.63,86.11,19.39,8.91
2010-04-14,28.73,80.86,12.89,13.69
2010-04-15,28.11,79.84,20.21,8.58
2010-04-16,28.65,84.13,18.13,4.88
2010-04-17,28.55,81.45,19.4,9.77
2010-04-18,29,81.42,19.23,1.76
2010-04-19,28.53,82.61,13.35,19.11
2010-04-20,28.47,83.39,18.38,0
2010-04-21,28.63,84.61,20.03,16.7
2010-04-22,29.93,83.02,24,4.53
2010-04-23,29.04,82.78,21.29,0
2010-04-24,29.85,83.35,19.39,0
2010-04-25,28.48,85.41,17,11.13
2010-04-26,28.5,83.56,15.15,2.61
2010-04-27,28.69,87.36,15.49,6.92
2010-04-28,28.44,84.54,14.47,1.73
2010-04-29,29.05,83.95,20.44,1.73
2010-04-30,28.73,84.47,21.09,0
2010-05-01,28.73,85.17,23.19,0
2010-05-02,29.08,85.82,16.25,0
2010-05-03,28.68,84.12,17.02,6.43
2010-05-04,28.42,85.3,18.68,17.16
2010-05-05,28.65,85.35,21.45,0
2010-05-06,29.05,84.19,22.18,0
2010-05-07,29.03,85.31,23.88,0
2010-05-08,29.16,83.61,23.56,0
2010-05-09,29.13,84.79,19.22,23.86
2010-05-10,29.18,84.68,18.76,3.56
2010-05-11,28.61,84.72,15.3,5.46
2010-05-12,29.1,83.71,18.75,0
2010-05-13,29.07,85.47,17.18,2.73
2010-05-14,29,85.05,20.39,0
2010-05-15,29.61,83.7,20.24,2.86
2010-05-16,29.96,83.68,20.18,5.58
2010-05-17,29.65,85.77,23.38,0
2010-05-18,29.64,85.31,21.77,0
2010-05-19,29.78,85.01,19.32,22.43
2010-05-20,28.43,88.25,12.97,20.62
2010-05-21,28.19,88.1,12.78,12.38
2010-05-22,27.52,89.54,18.66,0
2010-05-23,28.32,87.89,16.29,25.83
