Date,temperature (degC),humidity (%),solar (MJ/m2/day),precip (mm/day)
2008-07-23,24.31,87.92,18.37,0
2008-07-24,24.2,88.57,15.85,44.38
2008-07-25,24.2,86.7,16.62,0
2008-07-26,24.24,86.88,17.16,18.48
2008-07-27,24.33,87.6,15.39,0
2008-07-28,24.18,86.22,15.17,16.18
2008-07-29,24.48,86.44,14.1,13.43
2008-07-30,24.17,86.78,18.76,22.28
2008-07-31,24.23,86.83,19.41,11.55
2008-08-01,24.21,86.41,19.39,0
2008-08-02,24.61,86.27,17.67,12.08
2008-08-03,24.14,85.65,18.86,0
2008-08-04,24.76,87.12,21.01,12.08
2008-08-05,25,85.26,21.97,0
2008-08-06,24.45,85.52,15.26,10.33
2008-08-07,24.96,85.11,20.9,0
2008-08-08,24.84,85.54,19.06,0
2008-08-09,24.93,85.85,14.63,20.65
2008-08-10,24.5,86.01,15.17,0
2008-08-11,24.55,85.22,15.33,8.6
2008-08-12,24.41,85.36,20.55,0
2008-08-13,24.85,85.27,14.89,6.65
2008-08-14,24.85,85.29,14.31,6.57
2008-08-15,24.87,85.42,17.53,4.3
2008-08-16,25.41,84.9,19.98,0
2008-08-17,25.56,84.58,20.73,0
2008-08-18,25.09,84.97,10.46,12.86
2008-08-19,24.89,84.32,17.71,32.82
2008-08-20,25.44,83.99,18.36,0
2008-08-21,25.71,84.66,22.61,0
2008-08-22,25.31,84.59,18.03,22.37
2008-08-23,24.96,85.02,19.52,14.8
2008-08-24,24.59,84.95,14.81,14.8
2008-08-25,24.79,84.12,13.82,0
2008-08-26,24.78,85.19,13.69,0
2008-08-27,25.96,84.91,22.17,0
2008-08-28,25.82,84.61,17.13,29
2008-08-29,25.6,85.7,20.71,0
2008-08-30,25.09,84.56,15.92,19.33
2008-08-31,25.68,84.84,17.12,0
2008-09-01,25.64,85.06,18.42,0
2008-09-02,25.57,85.36,17.17,0
2008-09-03,25.58,84.47,18.02,0
2008-09-04,25.19,85.39,12.03,16.95
2008-09-05,25.67,84.64,21.33,16.95
2008-09-06,25.18,84.42,23.02,6.13
2008-09-07,25.46,84.26,14.62,18.39
2008-09-08,25.08,85.92,13.1,0
2008-09-09,25.09,84.33,12.1,6.13
2008-09-10,25.18,85.18,16.27,0
2008-09-11,25.02,83.81,21.73,0
2008-09-12,25.7,83.44,21.3,18.39
2008-09-13,25.62,83.72,20.23,0
2008-09-14,25.77,85.38,16.97,29.99
2008-09-15,25.5,85.38,11.56,0
2008-09-16,25.28,85.71,9.26,0
2008-09-17,25.54,83.81,16.84,36.73
2008-09-18,26,83.1,23.32,0
2008-09-19,25.6,85.4,14.42,8.7
2008-09-20,26.15,84.21,21.16,0
2008-09-21,25.86,83.84,22.66,0
2008-09-22,24.81,85.1,18.06,33.02
2008-09-23,25.67,83.78,21.78,0
2008-09-24,26.07,84.25,21.3,0
2008-09-25,25.41,85.51,12.5,32.26
2008-09-26,25.45,85.18,15.34,1.29
2008-09-27,26.07,84.32,21.12,0
2008-09-28,26.13,83.83,22.72,0
2008-09-29,26.18,84.37,18.61,19.7
2008-09-30,26.29,84.34,18.32,0
2008-10-01,25.48,84.22,11.32,9.44
2008-10-02,26.07,83.87,20.94,12.14
2008-10-03,26.2,84.65,19.99,0
2008-10-04,26.11,84.57,22.14,0
2008-10-05,25.48,85.2,8.51,18.88
2008-10-06,25.53,85.46,15.91,14.62
2008-10-07,24.8,85.75,7.1,36.93
2008-10-08,25.2,84.63,18.08,0
2008-10-09,25.22,84.79,20.47,0
2008-10-10,25.51,85.37,20.63,0
2008-10-11,25.43,85.29,18.84,0
2008-10-12,25.28,86.38,14.29,25.52
2008-10-13,25.28,86.55,15.49,12.76
2008-10-14,24.55,87.04,10.36,38.28
2008-10-15,24.37,86.22,20.02,0
2008-10-16,25.58,85.17,15.73,9.4
2008-10-17,25.68,85.72,16.88,10.04
2008-10-18,25.56,85.18,20.03,13.56
2008-10-19,25.68,86.39,18.11,9.4
2008-10-20,25.47,86.88,13.49,14.2
2008-10-21,25.73,84.71,16.63,36.4
2008-10-22,25.91,85,20.91,0
2008-10-23,26.23,85.15,18.84,0
2008-10-24,26.13,85.28,17.05,1.57
2008-10-25,26.33,84.74,21.64,0
2008-10-26,25.69,84.68,18.62,25.07
2008-10-27,25.83,86.74,14.1,27.31
2008-10-28,25.22,86.25,8.31,10.3
2008-10-29,26.32,83.79,23.31,0
2008-10-30,26.32,84.43,16.06,10.3
2008-10-31,26.26,85.9,16.89,0
2008-11-01,25.32,86.89,8.99,37.55
2008-11-02,25.45,85.04,16.31,11.74
2008-11-03,25.3,85.77,16.12,36.3
2008-11-04,24.07,85.85,11.36,38.8
2008-11-05,25.66,84.55,21.42,18.78
2008-11-06,25.34,85.97,21.56,0
2008-11-07,25.69,85.36,21.97,0
2008-11-08,26.07,85.52,23.15,0
2008-11-09,25.98,85.71,21.81,0
2008-11-10,25.48,86.98,21.54,0
2008-11-11,25.63,86.05,20.68,0
2008-11-12,26.26,84.12,20.13,0
2008-11-13,26.36,85.56,16.36,0
2008-11-14,25.74,85.35,17.56,0
2008-11-15,25.64,86.44,16.76,30.82
2008-11-16,25.72,86.36,14.85,24.7
2008-11-17,25.64,87.21,18.11,0
2008-11-18,25.88,85.52,8.9,49.39
2008-11-19,25.9,84.61,14.57,4.32
2008-11-20,25.4,83.72,14.67,37.04
2008-11-21,26.16,83.11,11.54,8.65
2008-11-22,25.97,85.33,13.12,5.26
2008-11-23,25.81,83.74,13.94,15.5
2008-11-24,26.47,86.01,13.96,0
2008-11-25,25.84,82.14,16.43,8.65
2008-11-26,25.5,82.92,8.18,46.59
2008-11-27,25.61,83.69,17.36,0
2008-11-28,25.62,84.93,17.35,2.14
2008-11-29,26.19,83.02,19.54,8.54
2008-11-30,26.24,80.48,20.15,9.32
2008-12-01,25.94,81.99,17.91,0
2008-12-02,26.04,83.4,18.63,0
2008-12-03,26.09,83.45,19.73,0
2008-12-04,25.86,84.46,16.09,10.93
2008-12-05,26.31,79.66,19.52,0
2008-12-06,26.16,79.5,21.8,0
2008-12-07,25.45,82.61,14.29,11.37
2008-12-08,25.79,81.58,12.2,25.86
2008-12-09,25.7,81.71,19.47,0
2008-12-10,26.16,81.89,17.06,0
2008-12-11,26.34,81.49,18.91,0
2008-12-12,26.47,81.78,14.1,0
2008-12-13,26.35,81.57,13.03,4.19
2008-12-14,26.34,81.02,13.91,66.63
2008-12-15,26.16,82.73,20.77,0
2008-12-16,26.5,80.3,18.45,0
2008-12-17,26.4,81.92,18.94,0
2008-12-18,26.11,81.71,20.77,0
2008-12-19,26.11,81.05,18.78,0
2008-12-20,26.16,79.67,14.17,0
2008-12-21,26.34,78.92,16.8,0
2008-12-22,26.54,77.52,21.33,0
2008-12-23,26.56,77.84,20.46,0
2008-12-24,26.22,77.41,21.31,0
2008-12-25,26.1,76.87,21.76,0
2008-12-26,26.17,76.51,20.06,0
2008-12-27,26.17,76.78,18.75,0
2008-12-28,26.51,76.01,23.19,0
2008-12-29,26.29,76.39,20.05,0
2008-12-30,26.29,76.52,21.27,0
2008-12-31,25.36,85.3,18.18,0
2009-01-01,26.07,76.59,11.94,0
2009-01-02,26.01,77.03,12.32,0
2009-01-03,25.99,78.69,18.22,0
2009-01-04,26.73,78.39,20.31,0
2009-01-05,26.66,79.12,16.76,0
2009-01-06,26.57,74.78,13.58,0
2009-01-07,26.59,78.26,16.24,0
2009-01-08,26.57,78.25,15.62,0
2009-01-09,26.3,77.2,15.76,0
2009-01-10,26.21,75.08,13.16,0
2009-01-11,26.08,73.23,16.43,0
2009-01-12,26.03,78.1,8.72,0
2009-01-13,26.14,77.03,13.56,0
2009-01-14,26.64,72.85,17.18,0
2009-01-15,26.82,73.27,13.77,0
2009-01-16,26.63,75.96,17.42,0
2009-01-17,25.89,80.73,14.31,0
2009-01-18,26.47,75.17,19.62,0
2009-01-19,25.87,81.29,11.39,0
2009-01-20,25.9,80.58,8.08,27.74
2009-01-21,26.03,78.87,18.38,0
2009-01-22,26.44,80.43,16.57,14.58
2009-01-23,26.86,79,9.62,19.45
2009-01-24,27.04,79.7,14.35,0
2009-01-25,26.91,77.54,16.04,0
2009-01-26,26.94,74.13,17.97,0
2009-01-27,26.93,73.28,22.42,0
2009-01-28,26.59,73.71,18.37,0
2009-01-29,27.06,72.4,18.21,0
2009-01-30,25.8,75.42,16.05,0
2009-01-31,25.86,75.67,7.68,64.33
2009-02-01,25.72,73.64,12.11,22.09
2009-02-02,25.99,73.02,16.81,1.5
2009-02-03,26.73,71.8,17.32,0
2009-02-04,25.93,76.37,14.17,0
2009-02-05,26.28,75.21,17.38,0
2009-02-06,26.41,75.99,19.94,0
2009-02-07,26.88,72.87,21.54,0
2009-02-08,26.61,72.18,23.22,0
2009-02-09,26.86,72.49,20.38,0
2009-02-10,26.87,73.9,18.78,0
2009-02-11,26.1,73.51,8.73,0
2009-02-12,26.38,71.98,12.97,8.66
2009-02-13,27.06,71.87,22.12,0
2009-02-14,26.88,72.5,17.57,0
2009-02-15,26.72,71.91,14.67,0
2009-02-16,26.84,72,21.1,0
2009-02-17,26.54,70.73,23.36,0
2009-02-18,26.37,71.25,16.7,0
2009-02-19,25.66,75.31,10.88,0
2009-02-20,26.21,70.81,18.11,0
2009-02-21,27,68.01,21.21,0
2009-02-22,26.69,70.91,22.36,0
2009-02-23,26.96,67.68,24.66,0
2009-02-24,26.95,72.06,21.54,0
2009-02-25,27.32,77.54,22.82,0
2009-02-26,27.41,71.1,22.75,0
2009-02-27,27.35,71.92,24.51,0
2009-02-28,26.64,74.01,19.97,4.36
2009-03-01,26.92,73.44,12.18,0
2009-03-02,26.71,84.64,15.67,0
2009-03-03,26.67,83.63,12.51,0
2009-03-04,26.06,83.07,14.98,5.09
2009-03-05,26.19,80.88,19.71,0
2009-03-06,26.61,77.88,17.67,0
2009-03-07,26.62,77.93,19.48,0
2009-03-08,26.6,76.74,18.06,0
2009-03-09,26.89,79.77,15.46,0
2009-03-10,26.93,76.93,19.26,0
2009-03-11,26.94,72.49,18.35,0
2009-03-12,27.13,72.44,17.84,0
2009-03-13,27.03,74.99,19.57,0
2009-03-14,26.08,77.81,19.03,0
2009-03-15,25.88,80.88,8.22,24.19
2009-03-16,25.11,80.06,13.77,0
2009-03-17,25.5,79.95,11.88,0
2009-03-18,27.09,80.77,14.32,0
2009-03-19,25.32,79.62,10.48,0
2009-03-20,26,81.02,16.55,43.9
2009-03-21,25.25,79.58,11.82,15.19
2009-03-22,25.72,82.64,15.86,6.44
2009-03-23,25.47,80.68,17.09,12.88
2009-03-24,25.35,82.41,11.53,5.77
2009-03-25,25.42,81.98,15.07,1.32
2009-03-26,25.26,81.44,14.69,0
2009-03-27,25.06,81.79,14.95,14.33
2009-03-28,25.53,81.88,18.27,0
2009-03-29,25.21,83.32,8.48,43
2009-03-30,26.09,83.88,21.83,0
2009-03-31,25.01,85.36,11.02,8.27
2009-04-01,25.56,82.96,15.68,0
2009-04-02,25.46,85.2,10.43,42.6
2009-04-03,25.73,85.41,19.64,1.47
2009-04-04,25.67,81.87,16.27,0
2009-04-05,26.58,83.18,23.27,0
2009-04-06,26.54,82.57,21.99,0
2009-04-07,25.56,86.1,17.77,12.65
2009-04-08,25.31,85.88,8.08,64.13
2009-04-09,25.44,86.38,13.73,0
2009-04-10,25.11,85.52,16.37,28.26
2009-04-11,25.39,84.8,17.5,6.89
2009-04-12,25.3,84.16,8.21,20.68
2009-04-13,25.46,85.52,11.25,6.89
2009-04-14,25.82,85.44,10.03,0
2009-04-15,25.17,86.76,12.53,5.53
2009-04-16,25.29,85.3,13.62,0
2009-04-17,25.12,85.96,12.54,0
2009-04-18,25.3,85.96,15.36,0
2009-04-19,25.71,87.64,15.61,45.43
2009-04-20,25.3,85.98,10.37,45.43
2009-04-21,25.96,83.19,15.78,0
2009-04-22,25.54,86.27,14.54,17.6
2009-04-23,24.72,87.6,14.71,17.12
2009-04-24,25.53,85.8,18.59,0
2009-04-25,25.58,85.27,16.49,0
2009-04-26,25.41,84.35,18.13,0
2009-04-27,25.29,88.02,13.33,3.82
2009-04-28,25.45,85.91,9.16,8.87
2009-04-29,25.17,88.46,18.84,0
2009-04-30,25.25,87.65,6.36,33.59
2009-05-01,24.94,87.6,15,4.52
2009-05-02,25,85.96,19.69,29.24
2009-05-03,25.13,87.77,16.9,19.99
2009-05-04,25.29,88.59,12.98,6.58
2009-05-05,25.5,86.05,17.56,9.99
2009-05-06,24.83,89.7,15.43,12.77
2009-05-07,25.4,86.39,19.12,32.53
2009-05-08,25.34,88.8,19.45,0
2009-05-09,25.06,89.08,18.24,16.26
2009-05-10,25.09,87.03,16.85,0
2009-05-11,24.7,88.17,17.27,0
2009-05-12,24.65,87.52,13.72,28.6
2009-05-13,25.17,87.51,14.73,24.02
2009-05-14,25.1,87.21,12.4,17.25
2009-05-15,24.92,88,16.91,0
2009-05-16,25.39,86.95,19.77,0
2009-05-17,24.66,87.16,12.65,23.55
2009-05-18,24.78,87.92,16.76,14.96
2009-05-19,24.95,88.38,14.75,29.92
2009-05-20,24.99,87.49,18.82,0
2009-05-21,25.14,87.19,17.53,0
2009-05-22,24.98,87.18,14.66,11.74
2009-05-23,25.25,87.06,20.26,0
2009-05-24,25.33,87.48,18.08,0
2009-05-25,25.22,87.06,21.92,0
2009-05-26,25.38,87.09,21.48,0
2009-05-27,25.11,87.22,17.2,16.03
2009-05-28,24.62,88.23,7.07,66.47
2009-05-29,24.65,88.39,13.32,0
2009-05-30,25.01,87.3,22.31,0
2009-05-31,25.31,87.25,20.96,0
2009-06-01,25.38,87.62,23.39,0
2009-06-02,25.24,86.98,21.8,0
2009-06-03,25.08,88.69,8.06,66.12
2009-06-04,24.64,87.89,9.26,0
2009-06-05,24.59,88.07,10.33,0
2009-06-06,24.76,88.24,14.94,0
2009-06-07,24.58,88.47,15.57,0
2009-06-08,24.56,87.99,17.21,12.53
2009-06-09,24.73,87.62,17.25,0
2009-06-10,24.68,89.07,11.88,49.51
2009-06-11,24.27,87.94,19.11,0
2009-06-12,24.26,89.15,14.74,33.22
2009-06-13,24.34,88.94,11.85,45.48
2009-06-14,23.98,86.87,19.84,0
2009-06-15,24.33,87.24,20.63,0
2009-06-16,24.26,88.56,17.06,30.35
2009-06-17,24.05,87.16,18.47,30.35
2009-06-18,24.21,86.64,17.65,10.12
2009-06-19,24.33,87.03,17.54,0
2009-06-20,24.35,87.93,18.38,10.19
2009-06-21,24.37,87.87,11.1,14.44
2009-06-22,24.04,87.25,19.97,0
2009-06-23,24.51,88.84,7.72,28.2
2009-06-24,24.39,88.17,20.81,0
2009-06-25,24.59,88.98,10.51,27.53
2009-06-26,24.41,88.08,17.91,0
2009-06-27,24.3,86.99,17.4,43.19
2009-06-28,24.33,87.33,16.01,0
2009-06-29,24.07,87.59,17.24,0
2009-06-30,24.05,88.33,15.49,15.33
2009-07-01,24.14,90.29,7.04,148.3
2009-07-02,24.86,89.28,14.5,0
2009-07-03,24.62,88.97,10.33,0
2009-07-04,24.66,86.58,9.56,0
2009-07-05,24.02,86.38,19.87,0
2009-07-06,24.47,87.01,14.47,8.99
2009-07-07,24.25,88.68,19.69,0
2009-07-08,24.41,88.64,11.45,23.14
2009-07-09,24.31,86.85,15.78,0
2009-07-10,24.04,87.68,15.98,0
2009-07-11,24.45,88.88,14,0
2009-07-12,24.28,88.25,16.03,0
2009-07-13,23.99,87.37,21.24,0
2009-07-14,24.47,90.59,11.58,66.16
2009-07-15,24.66,87.53,14.6,0
2009-07-16,24.23,87.57,14.17,0
2009-07-17,24.19,87.25,14.68,0
2009-07-18,24.04,85.83,13.69,0
2009-07-19,24.39,87.47,11.93,0
2009-07-20,24.41,87.23,17.43,0
2009-07-21,24.33,86.61,16.39,0
2009-07-22,24.38,87.53,14.44,0
2009-07-23,24.31,87.2,13.88,0
2009-07-24,24.18,86.69,19.74,0
2009-07-25,24.29,88.83,17.53,37.11
2009-07-26,24.27,89.14,14.37,34.21
2009-07-27,23.95,88.69,15.44,48.18
2009-07-28,24.51,86.76,16.41,0
2009-07-29,24.06,90.67,14.05,1.09
2009-07-30,24.62,86.25,19.66,0
2009-07-31,24.46,85.89,15.9,0
2009-08-01,24.28,86.29,17.22,0
2009-08-02,24.22,86.02,19.69,0
2009-08-03,24.56,85.67,16.79,1.24
2009-08-04,24.58,86.13,13.59,40.78
2009-08-05,24.14,86.14,13.26,0
2009-08-06,24.4,84.37,13.39,0
2009-08-07,24.41,85.72,17.18,0
2009-08-08,24.56,84.52,15.36,0
2009-08-09,24.3,85.81,14.28,0
2009-08-10,24.49,85.67,17.7,0
2009-08-11,24.21,86.41,13.54,37.09
2009-08-12,24.24,85.89,15.94,0
2009-08-13,24.34,87.03,18.09,0
2009-08-14,25.18,85.42,17.14,3.64
2009-08-15,24.85,85.55,18.95,0
2009-08-16,24.85,86.27,19.17,0
2009-08-17,25.05,86.48,14.35,59.11
2009-08-18,25.52,85.27,19.95,0
2009-08-19,25.05,85.08,20.64,0
2009-08-20,25.11,85.19,19.99,0
2009-08-21,24.8,85,6.96,58.74
2009-08-22,25.13,84.28,22.72,0
2009-08-23,25.17,85.01,18.07,19.09
2009-08-24,25.32,84.98,17.24,19.09
2009-08-25,25.24,84.74,18.84,0
2009-08-26,24.75,84.07,14.3,37.86
2009-08-27,24.87,85.45,17.47,0
2009-08-28,24.81,85.38,16.24,15.31
2009-08-29,25.2,85.53,14.31,0
2009-08-30,25.69,84.49,19.25,0
2009-08-31,25.62,85.8,22.57,18.93
2009-09-01,25.5,85.05,16.45,13.54
2009-09-02,25.69,84.94,14.17,9.93
2009-09-03,25.42,84.01,15.83,0
2009-09-04,25.47,84.97,17.83,13.54
2009-09-05,25.6,84.76,21.56,4.35
2009-09-06,25.38,84.51,23.64,0
2009-09-07,25.79,85.94,10.85,0
2009-09-08,25.77,85.99,18.34,21.25
2009-09-09,25.63,84.9,21.51,0
2009-09-10,25.56,84.45,22.24,21.25
2009-09-11,25.57,84.26,10.02,9.22
2009-09-12,25.81,83.82,20.82,0
2009-09-13,25.75,85,21.75,0
2009-09-14,26.12,84.54,19.64,0
2009-09-15,25.83,85.38,14.57,7.7
2009-09-16,25.22,85.05,16.64,2.39
2009-09-17,25.38,83.4,11.53,0
2009-09-18,25.58,85.94,23.29,0
2009-09-19,26.03,85.7,23.41,0
2009-09-20,25.95,85.03,6.32,61.87
2009-09-21,26.16,85.3,19.71,0
2009-09-22,25.91,83.41,20.36,20.76
2009-09-23,26.27,83.69,23.74,0
2009-09-24,26.36,83.67,23.9,0
2009-09-25,26.04,84.81,21.35,7.61
2009-09-26,26.52,82.95,18.59,13.16
2009-09-27,26.07,84.28,18.36,0
2009-09-28,26.16,84.15,17.11,8.31
2009-09-29,26.2,84.23,21.92,0
2009-09-30,26.18,84.53,19.19,0
2009-10-01,26.07,84.37,21.85,0
2009-10-02,25.81,85.04,12.19,0
